 time            v(vin)          v(vout)         v(xenv.rect)   
 4.00944378e-02  9.27957907e-01  1.03772795e+00  9.28228507e-01 
 4.01044378e-02  9.30505597e-01  1.03772813e+00  9.30565402e-01 
 4.01144378e-02  9.32932896e-01  1.03772831e+00  9.32869828e-01 
 4.01244378e-02  9.35230223e-01  1.03772850e+00  9.35230557e-01 
 4.01344378e-02  9.37388513e-01  1.03772866e+00  9.37421078e-01 
 4.01444378e-02  9.39399247e-01  1.03772882e+00  9.39432594e-01 
 4.01544378e-02  9.41254491e-01  1.03772896e+00  9.41294810e-01 
 4.01644378e-02  9.42946921e-01  1.03772908e+00  9.42998132e-01 
 4.01744378e-02  9.44469860e-01  1.03772918e+00  9.44529742e-01 
 4.01844378e-02  9.45817297e-01  1.03772927e+00  9.45884696e-01 
 4.01944378e-02  9.46983914e-01  1.03772935e+00  9.47058704e-01 
 4.02044378e-02  9.47965107e-01  1.03772940e+00  9.48047004e-01 
 4.02144378e-02  9.48757003e-01  1.03772944e+00  9.48845678e-01 
 4.02244378e-02  9.49356478e-01  1.03772945e+00  9.49451721e-01 
 4.02344378e-02  9.49761165e-01  1.03772945e+00  9.49862843e-01 
 4.02444378e-02  9.49969468e-01  1.03772943e+00  9.50077500e-01 
 4.02544378e-02  9.49980564e-01  1.03772939e+00  9.50094928e-01 
 4.02644378e-02  9.49794410e-01  1.03772933e+00  9.49915146e-01 
 4.02744378e-02  9.49411740e-01  1.03772925e+00  9.49538952e-01 
 4.02844378e-02  9.48834064e-01  1.03772915e+00  9.48967922e-01 
 4.02944378e-02  9.48063663e-01  1.03772904e+00  9.48204408e-01 
 4.03044378e-02  9.47103576e-01  1.03772890e+00  9.47251528e-01 
 4.03144378e-02  9.45957593e-01  1.03772875e+00  9.46113162e-01 
 4.03244378e-02  9.44630236e-01  1.03772858e+00  9.44793936e-01 
 4.03344378e-02  9.43126744e-01  1.03772840e+00  9.43299209e-01 
 4.03444378e-02  9.41453051e-01  1.03772819e+00  9.41635064e-01 
 4.03544378e-02  9.39615761e-01  1.03772797e+00  9.39808284e-01 
 4.03644378e-02  9.37622126e-01  1.03772774e+00  9.37826348e-01 
 4.03744378e-02  9.35480014e-01  1.03772749e+00  9.35697416e-01 
 4.03844378e-02  9.33197878e-01  1.03772723e+00  9.33430325e-01 
 4.03944378e-02  9.30784726e-01  1.03772696e+00  9.31034604e-01 
 4.04044378e-02  9.28250080e-01  1.03772668e+00  9.28520503e-01 
 4.04144378e-02  9.25603944e-01  1.03772638e+00  9.25899075e-01 
 4.04244378e-02  9.22856761e-01  1.03772608e+00  9.23182346e-01 
 4.04344378e-02  9.20019372e-01  1.03772577e+00  9.20383651e-01 
 4.04444378e-02  9.17102977e-01  1.03772545e+00  9.17518364e-01 
 4.04544378e-02  9.14119084e-01  1.03772513e+00  9.14605496e-01 
 4.04644378e-02  9.11079469e-01  1.03772481e+00  9.11671541e-01 
 4.04744378e-02  9.07996129e-01  1.03772449e+00  9.08760566e-01 
 4.04844378e-02  9.04881231e-01  1.03772418e+00  9.05978691e-01 
 4.04944378e-02  9.01747070e-01  1.03772390e+00  9.03533445e-01 
 4.05044378e-02  8.98606013e-01  1.03772370e+00  9.01819703e-01 
 4.05144378e-02  8.95470459e-01  1.03772357e+00  9.00893387e-01 
 4.05244378e-02  8.92352780e-01  1.03772348e+00  9.00427220e-01 
 4.05317932e-02  8.90078166e-01  1.03772342e+00  9.00142295e-01 
 4.05387523e-02  8.87945535e-01  1.03772329e+00  8.99071828e-01 
 4.05438034e-02  8.86411827e-01  1.03772298e+00  8.96041420e-01 
 4.05503664e-02  8.84439707e-01  1.03772280e+00  8.94471635e-01 
 4.05560151e-02  8.82763413e-01  1.03772294e+00  8.96190183e-01 
 4.05622995e-02  8.80924045e-01  1.03772307e+00  8.97771000e-01 
 4.05690599e-02  8.78978625e-01  1.03772311e+00  8.98551541e-01 
 4.05769499e-02  8.76756392e-01  1.03772311e+00  8.98901212e-01 
 4.05859783e-02  8.74283871e-01  1.03772309e+00  8.99031944e-01 
 4.05959783e-02  8.71642168e-01  1.03772305e+00  8.99084963e-01 
 4.06059783e-02  8.69112381e-01  1.03772301e+00  8.99126611e-01 
 4.06159783e-02  8.66704494e-01  1.03772298e+00  8.99176483e-01 
 4.06259783e-02  8.64428008e-01  1.03772294e+00  8.99233203e-01 
 4.06359783e-02  8.62291909e-01  1.03772290e+00  8.99292762e-01 
 4.06459783e-02  8.60304626e-01  1.03772287e+00  8.99353136e-01 
 4.06559783e-02  8.58474003e-01  1.03772283e+00  8.99414122e-01 
 4.06659783e-02  8.56807264e-01  1.03772279e+00  8.99476417e-01 
 4.06759783e-02  8.55310987e-01  1.03772276e+00  8.99541021e-01 
 4.06859783e-02  8.53991077e-01  1.03772272e+00  8.99608906e-01 
 4.06959783e-02  8.52852743e-01  1.03772269e+00  8.99680709e-01 
 4.07059783e-02  8.51900478e-01  1.03772265e+00  8.99756375e-01 
 4.07159783e-02  8.51138040e-01  1.03772262e+00  8.99834852e-01 
 4.07259783e-02  8.50568438e-01  1.03772259e+00  8.99914062e-01 
 4.07359783e-02  8.50193919e-01  1.03772255e+00  8.99991293e-01 
 4.07459783e-02  8.50015962e-01  1.03772252e+00  9.00063281e-01 
 4.07559783e-02  8.50035270e-01  1.03772248e+00  9.00129362e-01 
 4.07659783e-02  8.50251765e-01  1.03772244e+00  9.00188768e-01 
 4.07759783e-02  8.50664594e-01  1.03772241e+00  9.00241896e-01 
 4.07859783e-02  8.51272128e-01  1.03772237e+00  9.00290067e-01 
 4.07959783e-02  8.52071967e-01  1.03772233e+00  9.00334988e-01 
 4.08059783e-02  8.53060957e-01  1.03772229e+00  9.00378328e-01 
 4.08159783e-02  8.54235194e-01  1.03772226e+00  9.00421482e-01 
 4.08259783e-02  8.55590044e-01  1.03772222e+00  9.00465470e-01 
 4.08359783e-02  8.57120160e-01  1.03772218e+00  9.00510945e-01 
 4.08459783e-02  8.58819502e-01  1.03772214e+00  9.00558238e-01 
 4.08559783e-02  8.60681366e-01  1.03772211e+00  9.00607429e-01 
 4.08659783e-02  8.62698402e-01  1.03772207e+00  9.00658432e-01 
 4.08759783e-02  8.64862650e-01  1.03772203e+00  9.00711089e-01 
 4.08859783e-02  8.67165569e-01  1.03772200e+00  9.00765270e-01 
 4.08959783e-02  8.69598071e-01  1.03772196e+00  9.00820963e-01 
 4.09059783e-02  8.72150556e-01  1.03772192e+00  9.00878372e-01 
 4.09159783e-02  8.74812949e-01  1.03772189e+00  9.00938010e-01 
 4.09259783e-02  8.77574744e-01  1.03772185e+00  9.01000830e-01 
 4.09359783e-02  8.80425042e-01  1.03772182e+00  9.01068420e-01 
 4.09459783e-02  8.83352593e-01  1.03772178e+00  9.01143358e-01 
 4.09559783e-02  8.86345843e-01  1.03772175e+00  9.01229858e-01 
 4.09659783e-02  8.89392981e-01  1.03772172e+00  9.01335005e-01 
 4.09759783e-02  8.92481979e-01  1.03772169e+00  9.01471014e-01 
 4.09859783e-02  8.95600648e-01  1.03772166e+00  9.01658758e-01 
 4.09959783e-02  8.98736678e-01  1.03772165e+00  9.01936061e-01 
 4.10059783e-02  9.01877695e-01  1.03772164e+00  9.02258667e-01 
 4.10159783e-02  9.05011301e-01  1.03772158e+00  9.02058442e-01 
 4.10259783e-02  9.08125130e-01  1.03772143e+00  9.00997907e-01 
 4.10327628e-02  9.10220203e-01  1.03772135e+00  9.00437186e-01 
 4.10397197e-02  9.12349168e-01  1.03772130e+00  9.00216752e-01 
 4.10444686e-02  9.13789169e-01  1.03772132e+00  9.00591094e-01 
 4.10497433e-02  9.15374134e-01  1.03772208e+00  9.08816618e-01 
 4.10548492e-02  9.16892312e-01  1.03772290e+00  9.17598615e-01 
 4.10588614e-02  9.18073180e-01  1.03772311e+00  9.19953737e-01 
 4.10635188e-02  9.19429487e-01  1.03772329e+00  9.21986528e-01 
 4.10690566e-02  9.21020423e-01  1.03772322e+00  9.21526949e-01 
 4.10762012e-02  9.23035126e-01  1.03772321e+00  9.21715696e-01 
 4.10846184e-02  9.25348807e-01  1.03772348e+00  9.24897477e-01 
 4.10944378e-02  9.27957907e-01  1.03772376e+00  9.28228507e-01 
 4.11044378e-02  9.30505597e-01  1.03772394e+00  9.30565402e-01 
 4.11144378e-02  9.32932896e-01  1.03772412e+00  9.32869828e-01 
 4.11244378e-02  9.35230223e-01  1.03772431e+00  9.35230557e-01 
 4.11344378e-02  9.37388513e-01  1.03772447e+00  9.37421078e-01 
 4.11444378e-02  9.39399247e-01  1.03772463e+00  9.39432594e-01 
 4.11544378e-02  9.41254491e-01  1.03772477e+00  9.41294810e-01 
 4.11644378e-02  9.42946921e-01  1.03772489e+00  9.42998132e-01 
 4.11744378e-02  9.44469860e-01  1.03772499e+00  9.44529742e-01 
 4.11844378e-02  9.45817297e-01  1.03772508e+00  9.45884696e-01 
 4.11944378e-02  9.46983914e-01  1.03772516e+00  9.47058704e-01 
 4.12044378e-02  9.47965107e-01  1.03772521e+00  9.48047004e-01 
 4.12144378e-02  9.48757003e-01  1.03772525e+00  9.48845678e-01 
 4.12244378e-02  9.49356478e-01  1.03772526e+00  9.49451721e-01 
 4.12344378e-02  9.49761165e-01  1.03772526e+00  9.49862843e-01 
 4.12444378e-02  9.49969468e-01  1.03772524e+00  9.50077500e-01 
 4.12544378e-02  9.49980564e-01  1.03772520e+00  9.50094928e-01 
 4.12644378e-02  9.49794410e-01  1.03772514e+00  9.49915146e-01 
 4.12744378e-02  9.49411740e-01  1.03772506e+00  9.49538952e-01 
 4.12844378e-02  9.48834064e-01  1.03772496e+00  9.48967922e-01 
 4.12944378e-02  9.48063663e-01  1.03772485e+00  9.48204408e-01 
 4.13044378e-02  9.47103576e-01  1.03772471e+00  9.47251528e-01 
 4.13144378e-02  9.45957593e-01  1.03772456e+00  9.46113162e-01 
 4.13244378e-02  9.44630236e-01  1.03772439e+00  9.44793936e-01 
 4.13344378e-02  9.43126744e-01  1.03772421e+00  9.43299209e-01 
 4.13444378e-02  9.41453051e-01  1.03772400e+00  9.41635064e-01 
 4.13544378e-02  9.39615761e-01  1.03772378e+00  9.39808284e-01 
 4.13644378e-02  9.37622126e-01  1.03772355e+00  9.37826348e-01 
 4.13744378e-02  9.35480014e-01  1.03772330e+00  9.35697416e-01 
 4.13844378e-02  9.33197878e-01  1.03772304e+00  9.33430325e-01 
 4.13944378e-02  9.30784726e-01  1.03772277e+00  9.31034604e-01 
 4.14044378e-02  9.28250080e-01  1.03772249e+00  9.28520503e-01 
 4.14144378e-02  9.25603944e-01  1.03772219e+00  9.25899075e-01 
 4.14244378e-02  9.22856761e-01  1.03772189e+00  9.23182346e-01 
 4.14344378e-02  9.20019372e-01  1.03772158e+00  9.20383651e-01 
 4.14444378e-02  9.17102977e-01  1.03772126e+00  9.17518364e-01 
 4.14544378e-02  9.14119084e-01  1.03772094e+00  9.14605496e-01 
 4.14644378e-02  9.11079469e-01  1.03772062e+00  9.11671541e-01 
 4.14744378e-02  9.07996129e-01  1.03772030e+00  9.08760566e-01 
 4.14844378e-02  9.04881231e-01  1.03771999e+00  9.05978691e-01 
 4.14944378e-02  9.01747070e-01  1.03771971e+00  9.03533445e-01 
 4.15044378e-02  8.98606013e-01  1.03771951e+00  9.01819703e-01 
 4.15144378e-02  8.95470459e-01  1.03771938e+00  9.00893387e-01 
 4.15244378e-02  8.92352780e-01  1.03771929e+00  9.00427220e-01 
 4.15317932e-02  8.90078166e-01  1.03771923e+00  9.00142295e-01 
 4.15387523e-02  8.87945535e-01  1.03771910e+00  8.99071828e-01 
 4.15438034e-02  8.86411827e-01  1.03771879e+00  8.96041420e-01 
 4.15503664e-02  8.84439707e-01  1.03771861e+00  8.94471635e-01 
 4.15560151e-02  8.82763413e-01  1.03771875e+00  8.96190183e-01 
 4.15622995e-02  8.80924045e-01  1.03771888e+00  8.97771000e-01 
 4.15690599e-02  8.78978625e-01  1.03771892e+00  8.98551541e-01 
 4.15769499e-02  8.76756392e-01  1.03771892e+00  8.98901212e-01 
 4.15859783e-02  8.74283871e-01  1.03771890e+00  8.99031944e-01 
 4.15959783e-02  8.71642168e-01  1.03771886e+00  8.99084963e-01 
 4.16059783e-02  8.69112381e-01  1.03771882e+00  8.99126611e-01 
 4.16159783e-02  8.66704494e-01  1.03771879e+00  8.99176483e-01 
 4.16259783e-02  8.64428008e-01  1.03771875e+00  8.99233203e-01 
 4.16359783e-02  8.62291909e-01  1.03771871e+00  8.99292762e-01 
 4.16459783e-02  8.60304626e-01  1.03771868e+00  8.99353136e-01 
 4.16559783e-02  8.58474003e-01  1.03771864e+00  8.99414122e-01 
 4.16659783e-02  8.56807264e-01  1.03771860e+00  8.99476417e-01 
 4.16759783e-02  8.55310987e-01  1.03771857e+00  8.99541021e-01 
 4.16859783e-02  8.53991077e-01  1.03771853e+00  8.99608906e-01 
 4.16959783e-02  8.52852743e-01  1.03771850e+00  8.99680709e-01 
 4.17059783e-02  8.51900478e-01  1.03771846e+00  8.99756375e-01 
 4.17159783e-02  8.51138040e-01  1.03771843e+00  8.99834852e-01 
 4.17259783e-02  8.50568438e-01  1.03771840e+00  8.99914062e-01 
 4.17359783e-02  8.50193919e-01  1.03771836e+00  8.99991293e-01 
 4.17459783e-02  8.50015962e-01  1.03771833e+00  9.00063281e-01 
 4.17559783e-02  8.50035270e-01  1.03771829e+00  9.00129362e-01 
 4.17659783e-02  8.50251765e-01  1.03771825e+00  9.00188768e-01 
 4.17759783e-02  8.50664594e-01  1.03771822e+00  9.00241896e-01 
 4.17859783e-02  8.51272128e-01  1.03771818e+00  9.00290067e-01 
 4.17959783e-02  8.52071967e-01  1.03771814e+00  9.00334988e-01 
 4.18059783e-02  8.53060957e-01  1.03771810e+00  9.00378328e-01 
 4.18159783e-02  8.54235194e-01  1.03771807e+00  9.00421482e-01 
 4.18259783e-02  8.55590044e-01  1.03771803e+00  9.00465470e-01 
 4.18359783e-02  8.57120160e-01  1.03771799e+00  9.00510945e-01 
 4.18459783e-02  8.58819502e-01  1.03771795e+00  9.00558238e-01 
 4.18559783e-02  8.60681366e-01  1.03771792e+00  9.00607429e-01 
 4.18659783e-02  8.62698402e-01  1.03771788e+00  9.00658432e-01 
 4.18759783e-02  8.64862650e-01  1.03771784e+00  9.00711089e-01 
 4.18859783e-02  8.67165569e-01  1.03771781e+00  9.00765270e-01 
 4.18959783e-02  8.69598071e-01  1.03771777e+00  9.00820963e-01 
 4.19059783e-02  8.72150556e-01  1.03771773e+00  9.00878372e-01 
 4.19159783e-02  8.74812949e-01  1.03771770e+00  9.00938010e-01 
 4.19259783e-02  8.77574744e-01  1.03771766e+00  9.01000830e-01 
 4.19359783e-02  8.80425042e-01  1.03771763e+00  9.01068420e-01 
 4.19459783e-02  8.83352593e-01  1.03771759e+00  9.01143358e-01 
 4.19559783e-02  8.86345843e-01  1.03771756e+00  9.01229858e-01 
 4.19659783e-02  8.89392981e-01  1.03771753e+00  9.01335005e-01 
 4.19759783e-02  8.92481979e-01  1.03771750e+00  9.01471014e-01 
 4.19859783e-02  8.95600648e-01  1.03771747e+00  9.01658758e-01 
 4.19959783e-02  8.98736678e-01  1.03771746e+00  9.01936061e-01 
 4.20059783e-02  9.01877695e-01  1.03771745e+00  9.02258667e-01 
 4.20159783e-02  9.05011301e-01  1.03771739e+00  9.02058442e-01 
 4.20259783e-02  9.08125130e-01  1.03771724e+00  9.00997907e-01 
 4.20327628e-02  9.10220203e-01  1.03771716e+00  9.00437186e-01 
 4.20397197e-02  9.12349168e-01  1.03771711e+00  9.00216752e-01 
 4.20444686e-02  9.13789169e-01  1.03771713e+00  9.00591094e-01 
 4.20497433e-02  9.15374134e-01  1.03771789e+00  9.08816618e-01 
 4.20548492e-02  9.16892312e-01  1.03771871e+00  9.17598615e-01 
 4.20588614e-02  9.18073180e-01  1.03771892e+00  9.19953737e-01 
 4.20635188e-02  9.19429487e-01  1.03771910e+00  9.21986528e-01 
 4.20690566e-02  9.21020423e-01  1.03771903e+00  9.21526949e-01 
 4.20762012e-02  9.23035126e-01  1.03771902e+00  9.21715696e-01 
 4.20846184e-02  9.25348807e-01  1.03771929e+00  9.24897477e-01 
 4.20944378e-02  9.27957907e-01  1.03771957e+00  9.28228507e-01 
 4.21044378e-02  9.30505597e-01  1.03771975e+00  9.30565402e-01 
 4.21144378e-02  9.32932896e-01  1.03771993e+00  9.32869828e-01 
 4.21244378e-02  9.35230223e-01  1.03772011e+00  9.35230557e-01 
 4.21344378e-02  9.37388513e-01  1.03772028e+00  9.37421078e-01 
 4.21444378e-02  9.39399247e-01  1.03772044e+00  9.39432594e-01 
 4.21544378e-02  9.41254491e-01  1.03772057e+00  9.41294810e-01 
 4.21644378e-02  9.42946921e-01  1.03772070e+00  9.42998132e-01 
 4.21744378e-02  9.44469860e-01  1.03772080e+00  9.44529742e-01 
 4.21844378e-02  9.45817297e-01  1.03772089e+00  9.45884696e-01 
 4.21944378e-02  9.46983914e-01  1.03772097e+00  9.47058704e-01 
 4.22044378e-02  9.47965107e-01  1.03772102e+00  9.48047004e-01 
 4.22144378e-02  9.48757003e-01  1.03772106e+00  9.48845678e-01 
 4.22244378e-02  9.49356478e-01  1.03772107e+00  9.49451721e-01 
 4.22344378e-02  9.49761165e-01  1.03772107e+00  9.49862843e-01 
 4.22444378e-02  9.49969468e-01  1.03772105e+00  9.50077500e-01 
 4.22544378e-02  9.49980564e-01  1.03772101e+00  9.50094928e-01 
 4.22644378e-02  9.49794410e-01  1.03772095e+00  9.49915146e-01 
 4.22744378e-02  9.49411740e-01  1.03772087e+00  9.49538952e-01 
 4.22844378e-02  9.48834064e-01  1.03772077e+00  9.48967922e-01 
 4.22944378e-02  9.48063663e-01  1.03772066e+00  9.48204408e-01 
 4.23044378e-02  9.47103576e-01  1.03772052e+00  9.47251528e-01 
 4.23144378e-02  9.45957593e-01  1.03772037e+00  9.46113162e-01 
 4.23244378e-02  9.44630236e-01  1.03772020e+00  9.44793936e-01 
 4.23344378e-02  9.43126744e-01  1.03772001e+00  9.43299209e-01 
 4.23444378e-02  9.41453051e-01  1.03771981e+00  9.41635064e-01 
 4.23544378e-02  9.39615761e-01  1.03771959e+00  9.39808284e-01 
 4.23644378e-02  9.37622126e-01  1.03771936e+00  9.37826348e-01 
 4.23744378e-02  9.35480014e-01  1.03771911e+00  9.35697416e-01 
 4.23844378e-02  9.33197878e-01  1.03771885e+00  9.33430325e-01 
 4.23944378e-02  9.30784726e-01  1.03771858e+00  9.31034604e-01 
 4.24044378e-02  9.28250080e-01  1.03771830e+00  9.28520503e-01 
 4.24144378e-02  9.25603944e-01  1.03771800e+00  9.25899075e-01 
 4.24244378e-02  9.22856761e-01  1.03771770e+00  9.23182346e-01 
 4.24344378e-02  9.20019372e-01  1.03771739e+00  9.20383651e-01 
 4.24444378e-02  9.17102977e-01  1.03771707e+00  9.17518364e-01 
 4.24544378e-02  9.14119084e-01  1.03771675e+00  9.14605496e-01 
 4.24644378e-02  9.11079469e-01  1.03771643e+00  9.11671541e-01 
 4.24744378e-02  9.07996129e-01  1.03771611e+00  9.08760566e-01 
 4.24844378e-02  9.04881231e-01  1.03771580e+00  9.05978691e-01 
 4.24944378e-02  9.01747070e-01  1.03771552e+00  9.03533445e-01 
 4.25044378e-02  8.98606013e-01  1.03771532e+00  9.01819703e-01 
 4.25144378e-02  8.95470459e-01  1.03771519e+00  9.00893387e-01 
 4.25244378e-02  8.92352780e-01  1.03771510e+00  9.00427220e-01 
 4.25317932e-02  8.90078166e-01  1.03771504e+00  9.00142295e-01 
 4.25387523e-02  8.87945535e-01  1.03771491e+00  8.99071828e-01 
 4.25438034e-02  8.86411827e-01  1.03771460e+00  8.96041420e-01 
 4.25503664e-02  8.84439707e-01  1.03771442e+00  8.94471635e-01 
 4.25560151e-02  8.82763413e-01  1.03771456e+00  8.96190183e-01 
 4.25622995e-02  8.80924045e-01  1.03771469e+00  8.97771000e-01 
 4.25690599e-02  8.78978625e-01  1.03771473e+00  8.98551541e-01 
 4.25769499e-02  8.76756392e-01  1.03771473e+00  8.98901212e-01 
 4.25859783e-02  8.74283871e-01  1.03771471e+00  8.99031944e-01 
 4.25959783e-02  8.71642168e-01  1.03771467e+00  8.99084963e-01 
 4.26059783e-02  8.69112381e-01  1.03771463e+00  8.99126611e-01 
 4.26159783e-02  8.66704494e-01  1.03771460e+00  8.99176483e-01 
 4.26259783e-02  8.64428008e-01  1.03771456e+00  8.99233203e-01 
 4.26359783e-02  8.62291909e-01  1.03771452e+00  8.99292762e-01 
 4.26459783e-02  8.60304626e-01  1.03771449e+00  8.99353136e-01 
 4.26559783e-02  8.58474003e-01  1.03771445e+00  8.99414122e-01 
 4.26659783e-02  8.56807264e-01  1.03771441e+00  8.99476417e-01 
 4.26759783e-02  8.55310987e-01  1.03771438e+00  8.99541021e-01 
 4.26859783e-02  8.53991077e-01  1.03771434e+00  8.99608906e-01 
 4.26959783e-02  8.52852743e-01  1.03771431e+00  8.99680709e-01 
 4.27059783e-02  8.51900478e-01  1.03771427e+00  8.99756375e-01 
 4.27159783e-02  8.51138040e-01  1.03771424e+00  8.99834852e-01 
 4.27259783e-02  8.50568438e-01  1.03771421e+00  8.99914062e-01 
 4.27359783e-02  8.50193919e-01  1.03771417e+00  8.99991293e-01 
 4.27459783e-02  8.50015962e-01  1.03771414e+00  9.00063281e-01 
 4.27559783e-02  8.50035270e-01  1.03771410e+00  9.00129362e-01 
 4.27659783e-02  8.50251765e-01  1.03771406e+00  9.00188768e-01 
 4.27759783e-02  8.50664594e-01  1.03771403e+00  9.00241896e-01 
 4.27859783e-02  8.51272128e-01  1.03771399e+00  9.00290067e-01 
 4.27959783e-02  8.52071967e-01  1.03771395e+00  9.00334988e-01 
 4.28059783e-02  8.53060957e-01  1.03771391e+00  9.00378328e-01 
 4.28159783e-02  8.54235194e-01  1.03771388e+00  9.00421482e-01 
 4.28259783e-02  8.55590044e-01  1.03771384e+00  9.00465470e-01 
 4.28359783e-02  8.57120160e-01  1.03771380e+00  9.00510945e-01 
 4.28459783e-02  8.58819502e-01  1.03771376e+00  9.00558238e-01 
 4.28559783e-02  8.60681366e-01  1.03771373e+00  9.00607429e-01 
 4.28659783e-02  8.62698402e-01  1.03771369e+00  9.00658432e-01 
 4.28759783e-02  8.64862650e-01  1.03771365e+00  9.00711089e-01 
 4.28859783e-02  8.67165569e-01  1.03771362e+00  9.00765270e-01 
 4.28959783e-02  8.69598071e-01  1.03771358e+00  9.00820963e-01 
 4.29059783e-02  8.72150556e-01  1.03771354e+00  9.00878372e-01 
 4.29159783e-02  8.74812949e-01  1.03771351e+00  9.00938010e-01 
 4.29259783e-02  8.77574744e-01  1.03771347e+00  9.01000830e-01 
 4.29359783e-02  8.80425042e-01  1.03771344e+00  9.01068420e-01 
 4.29459783e-02  8.83352593e-01  1.03771340e+00  9.01143358e-01 
 4.29559783e-02  8.86345843e-01  1.03771337e+00  9.01229858e-01 
 4.29659783e-02  8.89392981e-01  1.03771334e+00  9.01335005e-01 
 4.29759783e-02  8.92481979e-01  1.03771331e+00  9.01471014e-01 
 4.29859783e-02  8.95600648e-01  1.03771328e+00  9.01658758e-01 
 4.29959783e-02  8.98736678e-01  1.03771327e+00  9.01936061e-01 
 4.30059783e-02  9.01877695e-01  1.03771326e+00  9.02258667e-01 
 4.30159783e-02  9.05011301e-01  1.03771320e+00  9.02058442e-01 
 4.30259783e-02  9.08125130e-01  1.03771305e+00  9.00997907e-01 
 4.30327628e-02  9.10220203e-01  1.03771297e+00  9.00437186e-01 
 4.30397197e-02  9.12349168e-01  1.03771292e+00  9.00216752e-01 
 4.30444686e-02  9.13789169e-01  1.03771294e+00  9.00591094e-01 
 4.30497433e-02  9.15374134e-01  1.03771370e+00  9.08816618e-01 
 4.30548492e-02  9.16892312e-01  1.03771452e+00  9.17598615e-01 
 4.30588614e-02  9.18073180e-01  1.03771473e+00  9.19953737e-01 
 4.30635188e-02  9.19429487e-01  1.03771491e+00  9.21986528e-01 
 4.30690566e-02  9.21020423e-01  1.03771484e+00  9.21526949e-01 
 4.30762012e-02  9.23035126e-01  1.03771483e+00  9.21715696e-01 
 4.30846184e-02  9.25348807e-01  1.03771510e+00  9.24897477e-01 
 4.30944378e-02  9.27957907e-01  1.03771538e+00  9.28228507e-01 
 4.31044378e-02  9.30505597e-01  1.03771556e+00  9.30565402e-01 
 4.31144378e-02  9.32932896e-01  1.03771574e+00  9.32869828e-01 
 4.31244378e-02  9.35230223e-01  1.03771592e+00  9.35230557e-01 
 4.31344378e-02  9.37388513e-01  1.03771609e+00  9.37421078e-01 
