 time            v(bvdd)         time            v(pvdd)         time            v(gate)         time            v(ea_en)       
 1.51260000e-04  1.05000000e+01  1.51260000e-04  9.42987305e+00  1.51260000e-04  9.42987143e+00  1.51260000e-04  1.04999979e+01 
 1.51270000e-04  1.05000000e+01  1.51270000e-04  9.42987301e+00  1.51270000e-04  9.42987139e+00  1.51270000e-04  1.04999979e+01 
 1.51280000e-04  1.05000000e+01  1.51280000e-04  9.42987297e+00  1.51280000e-04  9.42987134e+00  1.51280000e-04  1.04999979e+01 
 1.51290000e-04  1.05000000e+01  1.51290000e-04  9.42987293e+00  1.51290000e-04  9.42987130e+00  1.51290000e-04  1.04999979e+01 
 1.51300000e-04  1.05000000e+01  1.51300000e-04  9.42987289e+00  1.51300000e-04  9.42987126e+00  1.51300000e-04  1.04999979e+01 
 1.51310000e-04  1.05000000e+01  1.51310000e-04  9.42987285e+00  1.51310000e-04  9.42987122e+00  1.51310000e-04  1.04999979e+01 
 1.51320000e-04  1.05000000e+01  1.51320000e-04  9.42987281e+00  1.51320000e-04  9.42987118e+00  1.51320000e-04  1.04999979e+01 
 1.51330000e-04  1.05000000e+01  1.51330000e-04  9.42987277e+00  1.51330000e-04  9.42987114e+00  1.51330000e-04  1.04999979e+01 
 1.51340000e-04  1.05000000e+01  1.51340000e-04  9.42987273e+00  1.51340000e-04  9.42987110e+00  1.51340000e-04  1.04999979e+01 
 1.51350000e-04  1.05000000e+01  1.51350000e-04  9.42987269e+00  1.51350000e-04  9.42987106e+00  1.51350000e-04  1.04999979e+01 
 1.51360000e-04  1.05000000e+01  1.51360000e-04  9.42987264e+00  1.51360000e-04  9.42987102e+00  1.51360000e-04  1.04999979e+01 
 1.51370000e-04  1.05000000e+01  1.51370000e-04  9.42987260e+00  1.51370000e-04  9.42987097e+00  1.51370000e-04  1.04999979e+01 
 1.51380000e-04  1.05000000e+01  1.51380000e-04  9.42987256e+00  1.51380000e-04  9.42987093e+00  1.51380000e-04  1.04999979e+01 
 1.51390000e-04  1.05000000e+01  1.51390000e-04  9.42987252e+00  1.51390000e-04  9.42987089e+00  1.51390000e-04  1.04999979e+01 
 1.51400000e-04  1.05000000e+01  1.51400000e-04  9.42987248e+00  1.51400000e-04  9.42987085e+00  1.51400000e-04  1.04999979e+01 
 1.51410000e-04  1.05000000e+01  1.51410000e-04  9.42987244e+00  1.51410000e-04  9.42987081e+00  1.51410000e-04  1.04999979e+01 
 1.51420000e-04  1.05000000e+01  1.51420000e-04  9.42987240e+00  1.51420000e-04  9.42987077e+00  1.51420000e-04  1.04999979e+01 
 1.51430000e-04  1.05000000e+01  1.51430000e-04  9.42987236e+00  1.51430000e-04  9.42987073e+00  1.51430000e-04  1.04999979e+01 
 1.51440000e-04  1.05000000e+01  1.51440000e-04  9.42987232e+00  1.51440000e-04  9.42987069e+00  1.51440000e-04  1.04999979e+01 
 1.51450000e-04  1.05000000e+01  1.51450000e-04  9.42987228e+00  1.51450000e-04  9.42987065e+00  1.51450000e-04  1.04999979e+01 
 1.51460000e-04  1.05000000e+01  1.51460000e-04  9.42987224e+00  1.51460000e-04  9.42987061e+00  1.51460000e-04  1.04999979e+01 
 1.51470000e-04  1.05000000e+01  1.51470000e-04  9.42987220e+00  1.51470000e-04  9.42987057e+00  1.51470000e-04  1.04999979e+01 
 1.51480000e-04  1.05000000e+01  1.51480000e-04  9.42987216e+00  1.51480000e-04  9.42987053e+00  1.51480000e-04  1.04999979e+01 
 1.51490000e-04  1.05000000e+01  1.51490000e-04  9.42987212e+00  1.51490000e-04  9.42987049e+00  1.51490000e-04  1.04999979e+01 
 1.51500000e-04  1.05000000e+01  1.51500000e-04  9.42987208e+00  1.51500000e-04  9.42987045e+00  1.51500000e-04  1.04999979e+01 
 1.51510000e-04  1.05000000e+01  1.51510000e-04  9.42987204e+00  1.51510000e-04  9.42987041e+00  1.51510000e-04  1.04999979e+01 
 1.51520000e-04  1.05000000e+01  1.51520000e-04  9.42987200e+00  1.51520000e-04  9.42987036e+00  1.51520000e-04  1.04999979e+01 
 1.51530000e-04  1.05000000e+01  1.51530000e-04  9.42987196e+00  1.51530000e-04  9.42987032e+00  1.51530000e-04  1.04999979e+01 
 1.51540000e-04  1.05000000e+01  1.51540000e-04  9.42987192e+00  1.51540000e-04  9.42987028e+00  1.51540000e-04  1.04999979e+01 
 1.51550000e-04  1.05000000e+01  1.51550000e-04  9.42987188e+00  1.51550000e-04  9.42987024e+00  1.51550000e-04  1.04999979e+01 
 1.51560000e-04  1.05000000e+01  1.51560000e-04  9.42987184e+00  1.51560000e-04  9.42987020e+00  1.51560000e-04  1.04999979e+01 
 1.51570000e-04  1.05000000e+01  1.51570000e-04  9.42987180e+00  1.51570000e-04  9.42987016e+00  1.51570000e-04  1.04999979e+01 
 1.51580000e-04  1.05000000e+01  1.51580000e-04  9.42987176e+00  1.51580000e-04  9.42987012e+00  1.51580000e-04  1.04999979e+01 
 1.51590000e-04  1.05000000e+01  1.51590000e-04  9.42987172e+00  1.51590000e-04  9.42987008e+00  1.51590000e-04  1.04999979e+01 
 1.51600000e-04  1.05000000e+01  1.51600000e-04  9.42987168e+00  1.51600000e-04  9.42987004e+00  1.51600000e-04  1.04999979e+01 
 1.51610000e-04  1.05000000e+01  1.51610000e-04  9.42987164e+00  1.51610000e-04  9.42987000e+00  1.51610000e-04  1.04999979e+01 
 1.51620000e-04  1.05000000e+01  1.51620000e-04  9.42987160e+00  1.51620000e-04  9.42986996e+00  1.51620000e-04  1.04999979e+01 
 1.51630000e-04  1.05000000e+01  1.51630000e-04  9.42987156e+00  1.51630000e-04  9.42986992e+00  1.51630000e-04  1.04999979e+01 
 1.51640000e-04  1.05000000e+01  1.51640000e-04  9.42987152e+00  1.51640000e-04  9.42986988e+00  1.51640000e-04  1.04999979e+01 
 1.51650000e-04  1.05000000e+01  1.51650000e-04  9.42987148e+00  1.51650000e-04  9.42986984e+00  1.51650000e-04  1.04999979e+01 
 1.51660000e-04  1.05000000e+01  1.51660000e-04  9.42987144e+00  1.51660000e-04  9.42986980e+00  1.51660000e-04  1.04999979e+01 
 1.51670000e-04  1.05000000e+01  1.51670000e-04  9.42987140e+00  1.51670000e-04  9.42986976e+00  1.51670000e-04  1.04999979e+01 
 1.51680000e-04  1.05000000e+01  1.51680000e-04  9.42987136e+00  1.51680000e-04  9.42986972e+00  1.51680000e-04  1.04999979e+01 
 1.51690000e-04  1.05000000e+01  1.51690000e-04  9.42987132e+00  1.51690000e-04  9.42986968e+00  1.51690000e-04  1.04999979e+01 
 1.51700000e-04  1.05000000e+01  1.51700000e-04  9.42987128e+00  1.51700000e-04  9.42986964e+00  1.51700000e-04  1.04999979e+01 
 1.51710000e-04  1.05000000e+01  1.51710000e-04  9.42987124e+00  1.51710000e-04  9.42986960e+00  1.51710000e-04  1.04999979e+01 
 1.51720000e-04  1.05000000e+01  1.51720000e-04  9.42987120e+00  1.51720000e-04  9.42986956e+00  1.51720000e-04  1.04999979e+01 
 1.51730000e-04  1.05000000e+01  1.51730000e-04  9.42987116e+00  1.51730000e-04  9.42986953e+00  1.51730000e-04  1.04999979e+01 
 1.51740000e-04  1.05000000e+01  1.51740000e-04  9.42987112e+00  1.51740000e-04  9.42986949e+00  1.51740000e-04  1.04999979e+01 
 1.51750000e-04  1.05000000e+01  1.51750000e-04  9.42987108e+00  1.51750000e-04  9.42986945e+00  1.51750000e-04  1.04999979e+01 
 1.51760000e-04  1.05000000e+01  1.51760000e-04  9.42987104e+00  1.51760000e-04  9.42986941e+00  1.51760000e-04  1.04999979e+01 
 1.51770000e-04  1.05000000e+01  1.51770000e-04  9.42987100e+00  1.51770000e-04  9.42986937e+00  1.51770000e-04  1.04999979e+01 
 1.51780000e-04  1.05000000e+01  1.51780000e-04  9.42987097e+00  1.51780000e-04  9.42986933e+00  1.51780000e-04  1.04999979e+01 
 1.51790000e-04  1.05000000e+01  1.51790000e-04  9.42987093e+00  1.51790000e-04  9.42986929e+00  1.51790000e-04  1.04999979e+01 
 1.51800000e-04  1.05000000e+01  1.51800000e-04  9.42987089e+00  1.51800000e-04  9.42986925e+00  1.51800000e-04  1.04999979e+01 
 1.51810000e-04  1.05000000e+01  1.51810000e-04  9.42987085e+00  1.51810000e-04  9.42986921e+00  1.51810000e-04  1.04999979e+01 
 1.51820000e-04  1.05000000e+01  1.51820000e-04  9.42987081e+00  1.51820000e-04  9.42986917e+00  1.51820000e-04  1.04999979e+01 
 1.51830000e-04  1.05000000e+01  1.51830000e-04  9.42987077e+00  1.51830000e-04  9.42986913e+00  1.51830000e-04  1.04999979e+01 
 1.51840000e-04  1.05000000e+01  1.51840000e-04  9.42987073e+00  1.51840000e-04  9.42986909e+00  1.51840000e-04  1.04999979e+01 
 1.51850000e-04  1.05000000e+01  1.51850000e-04  9.42987069e+00  1.51850000e-04  9.42986905e+00  1.51850000e-04  1.04999979e+01 
 1.51860000e-04  1.05000000e+01  1.51860000e-04  9.42987065e+00  1.51860000e-04  9.42986901e+00  1.51860000e-04  1.04999979e+01 
 1.51870000e-04  1.05000000e+01  1.51870000e-04  9.42987061e+00  1.51870000e-04  9.42986897e+00  1.51870000e-04  1.04999979e+01 
 1.51880000e-04  1.05000000e+01  1.51880000e-04  9.42987058e+00  1.51880000e-04  9.42986894e+00  1.51880000e-04  1.04999979e+01 
 1.51890000e-04  1.05000000e+01  1.51890000e-04  9.42987054e+00  1.51890000e-04  9.42986890e+00  1.51890000e-04  1.04999979e+01 
 1.51900000e-04  1.05000000e+01  1.51900000e-04  9.42987050e+00  1.51900000e-04  9.42986886e+00  1.51900000e-04  1.04999979e+01 
 1.51910000e-04  1.05000000e+01  1.51910000e-04  9.42987046e+00  1.51910000e-04  9.42986882e+00  1.51910000e-04  1.04999979e+01 
 1.51920000e-04  1.05000000e+01  1.51920000e-04  9.42987042e+00  1.51920000e-04  9.42986878e+00  1.51920000e-04  1.04999979e+01 
 1.51930000e-04  1.05000000e+01  1.51930000e-04  9.42987038e+00  1.51930000e-04  9.42986874e+00  1.51930000e-04  1.04999979e+01 
 1.51940000e-04  1.05000000e+01  1.51940000e-04  9.42987034e+00  1.51940000e-04  9.42986870e+00  1.51940000e-04  1.04999979e+01 
 1.51950000e-04  1.05000000e+01  1.51950000e-04  9.42987030e+00  1.51950000e-04  9.42986866e+00  1.51950000e-04  1.04999979e+01 
 1.51960000e-04  1.05000000e+01  1.51960000e-04  9.42987027e+00  1.51960000e-04  9.42986862e+00  1.51960000e-04  1.04999979e+01 
 1.51970000e-04  1.05000000e+01  1.51970000e-04  9.42987023e+00  1.51970000e-04  9.42986859e+00  1.51970000e-04  1.04999979e+01 
 1.51980000e-04  1.05000000e+01  1.51980000e-04  9.42987019e+00  1.51980000e-04  9.42986855e+00  1.51980000e-04  1.04999979e+01 
 1.51990000e-04  1.05000000e+01  1.51990000e-04  9.42987015e+00  1.51990000e-04  9.42986851e+00  1.51990000e-04  1.04999979e+01 
 1.52000000e-04  1.05000000e+01  1.52000000e-04  9.42987011e+00  1.52000000e-04  9.42986847e+00  1.52000000e-04  1.04999979e+01 
 1.52010000e-04  1.05000000e+01  1.52010000e-04  9.42987007e+00  1.52010000e-04  9.42986843e+00  1.52010000e-04  1.04999979e+01 
 1.52020000e-04  1.05000000e+01  1.52020000e-04  9.42987004e+00  1.52020000e-04  9.42986839e+00  1.52020000e-04  1.04999979e+01 
 1.52030000e-04  1.05000000e+01  1.52030000e-04  9.42987000e+00  1.52030000e-04  9.42986835e+00  1.52030000e-04  1.04999979e+01 
 1.52040000e-04  1.05000000e+01  1.52040000e-04  9.42986996e+00  1.52040000e-04  9.42986832e+00  1.52040000e-04  1.04999979e+01 
 1.52050000e-04  1.05000000e+01  1.52050000e-04  9.42986992e+00  1.52050000e-04  9.42986828e+00  1.52050000e-04  1.04999979e+01 
 1.52060000e-04  1.05000000e+01  1.52060000e-04  9.42986988e+00  1.52060000e-04  9.42986824e+00  1.52060000e-04  1.04999979e+01 
 1.52070000e-04  1.05000000e+01  1.52070000e-04  9.42986984e+00  1.52070000e-04  9.42986820e+00  1.52070000e-04  1.04999979e+01 
 1.52080000e-04  1.05000000e+01  1.52080000e-04  9.42986981e+00  1.52080000e-04  9.42986816e+00  1.52080000e-04  1.04999979e+01 
 1.52090000e-04  1.05000000e+01  1.52090000e-04  9.42986977e+00  1.52090000e-04  9.42986812e+00  1.52090000e-04  1.04999979e+01 
 1.52100000e-04  1.05000000e+01  1.52100000e-04  9.42986973e+00  1.52100000e-04  9.42986809e+00  1.52100000e-04  1.04999979e+01 
 1.52110000e-04  1.05000000e+01  1.52110000e-04  9.42986969e+00  1.52110000e-04  9.42986805e+00  1.52110000e-04  1.04999979e+01 
 1.52120000e-04  1.05000000e+01  1.52120000e-04  9.42986965e+00  1.52120000e-04  9.42986801e+00  1.52120000e-04  1.04999979e+01 
 1.52130000e-04  1.05000000e+01  1.52130000e-04  9.42986962e+00  1.52130000e-04  9.42986797e+00  1.52130000e-04  1.04999979e+01 
 1.52140000e-04  1.05000000e+01  1.52140000e-04  9.42986958e+00  1.52140000e-04  9.42986793e+00  1.52140000e-04  1.04999979e+01 
 1.52150000e-04  1.05000000e+01  1.52150000e-04  9.42986954e+00  1.52150000e-04  9.42986789e+00  1.52150000e-04  1.04999979e+01 
 1.52160000e-04  1.05000000e+01  1.52160000e-04  9.42986950e+00  1.52160000e-04  9.42986786e+00  1.52160000e-04  1.04999979e+01 
 1.52170000e-04  1.05000000e+01  1.52170000e-04  9.42986946e+00  1.52170000e-04  9.42986782e+00  1.52170000e-04  1.04999979e+01 
 1.52180000e-04  1.05000000e+01  1.52180000e-04  9.42986943e+00  1.52180000e-04  9.42986778e+00  1.52180000e-04  1.04999979e+01 
 1.52190000e-04  1.05000000e+01  1.52190000e-04  9.42986939e+00  1.52190000e-04  9.42986774e+00  1.52190000e-04  1.04999979e+01 
 1.52200000e-04  1.05000000e+01  1.52200000e-04  9.42986935e+00  1.52200000e-04  9.42986770e+00  1.52200000e-04  1.04999979e+01 
 1.52210000e-04  1.05000000e+01  1.52210000e-04  9.42986931e+00  1.52210000e-04  9.42986767e+00  1.52210000e-04  1.04999979e+01 
 1.52220000e-04  1.05000000e+01  1.52220000e-04  9.42986928e+00  1.52220000e-04  9.42986763e+00  1.52220000e-04  1.04999979e+01 
 1.52230000e-04  1.05000000e+01  1.52230000e-04  9.42986924e+00  1.52230000e-04  9.42986759e+00  1.52230000e-04  1.04999979e+01 
 1.52240000e-04  1.05000000e+01  1.52240000e-04  9.42986920e+00  1.52240000e-04  9.42986755e+00  1.52240000e-04  1.04999979e+01 
 1.52250000e-04  1.05000000e+01  1.52250000e-04  9.42986916e+00  1.52250000e-04  9.42986752e+00  1.52250000e-04  1.04999979e+01 
 1.52260000e-04  1.05000000e+01  1.52260000e-04  9.42986913e+00  1.52260000e-04  9.42986748e+00  1.52260000e-04  1.04999979e+01 
 1.52270000e-04  1.05000000e+01  1.52270000e-04  9.42986909e+00  1.52270000e-04  9.42986744e+00  1.52270000e-04  1.04999979e+01 
 1.52280000e-04  1.05000000e+01  1.52280000e-04  9.42986905e+00  1.52280000e-04  9.42986740e+00  1.52280000e-04  1.04999979e+01 
 1.52290000e-04  1.05000000e+01  1.52290000e-04  9.42986901e+00  1.52290000e-04  9.42986736e+00  1.52290000e-04  1.04999979e+01 
 1.52300000e-04  1.05000000e+01  1.52300000e-04  9.42986898e+00  1.52300000e-04  9.42986733e+00  1.52300000e-04  1.04999979e+01 
 1.52310000e-04  1.05000000e+01  1.52310000e-04  9.42986894e+00  1.52310000e-04  9.42986729e+00  1.52310000e-04  1.04999979e+01 
 1.52320000e-04  1.05000000e+01  1.52320000e-04  9.42986890e+00  1.52320000e-04  9.42986725e+00  1.52320000e-04  1.04999979e+01 
 1.52330000e-04  1.05000000e+01  1.52330000e-04  9.42986886e+00  1.52330000e-04  9.42986721e+00  1.52330000e-04  1.04999979e+01 
 1.52340000e-04  1.05000000e+01  1.52340000e-04  9.42986883e+00  1.52340000e-04  9.42986718e+00  1.52340000e-04  1.04999979e+01 
 1.52350000e-04  1.05000000e+01  1.52350000e-04  9.42986879e+00  1.52350000e-04  9.42986714e+00  1.52350000e-04  1.04999979e+01 
 1.52360000e-04  1.05000000e+01  1.52360000e-04  9.42986875e+00  1.52360000e-04  9.42986710e+00  1.52360000e-04  1.04999979e+01 
 1.52370000e-04  1.05000000e+01  1.52370000e-04  9.42986872e+00  1.52370000e-04  9.42986707e+00  1.52370000e-04  1.04999979e+01 
 1.52380000e-04  1.05000000e+01  1.52380000e-04  9.42986868e+00  1.52380000e-04  9.42986703e+00  1.52380000e-04  1.04999979e+01 
 1.52390000e-04  1.05000000e+01  1.52390000e-04  9.42986864e+00  1.52390000e-04  9.42986699e+00  1.52390000e-04  1.04999979e+01 
 1.52400000e-04  1.05000000e+01  1.52400000e-04  9.42986860e+00  1.52400000e-04  9.42986695e+00  1.52400000e-04  1.04999979e+01 
 1.52410000e-04  1.05000000e+01  1.52410000e-04  9.42986857e+00  1.52410000e-04  9.42986692e+00  1.52410000e-04  1.04999979e+01 
 1.52420000e-04  1.05000000e+01  1.52420000e-04  9.42986853e+00  1.52420000e-04  9.42986688e+00  1.52420000e-04  1.04999979e+01 
 1.52430000e-04  1.05000000e+01  1.52430000e-04  9.42986849e+00  1.52430000e-04  9.42986684e+00  1.52430000e-04  1.04999979e+01 
 1.52440000e-04  1.05000000e+01  1.52440000e-04  9.42986846e+00  1.52440000e-04  9.42986680e+00  1.52440000e-04  1.04999979e+01 
 1.52450000e-04  1.05000000e+01  1.52450000e-04  9.42986842e+00  1.52450000e-04  9.42986677e+00  1.52450000e-04  1.04999979e+01 
 1.52460000e-04  1.05000000e+01  1.52460000e-04  9.42986838e+00  1.52460000e-04  9.42986673e+00  1.52460000e-04  1.04999979e+01 
 1.52470000e-04  1.05000000e+01  1.52470000e-04  9.42986835e+00  1.52470000e-04  9.42986669e+00  1.52470000e-04  1.04999979e+01 
 1.52480000e-04  1.05000000e+01  1.52480000e-04  9.42986831e+00  1.52480000e-04  9.42986666e+00  1.52480000e-04  1.04999979e+01 
 1.52490000e-04  1.05000000e+01  1.52490000e-04  9.42986827e+00  1.52490000e-04  9.42986662e+00  1.52490000e-04  1.04999979e+01 
 1.52500000e-04  1.05000000e+01  1.52500000e-04  9.42986824e+00  1.52500000e-04  9.42986658e+00  1.52500000e-04  1.04999979e+01 
 1.52510000e-04  1.05000000e+01  1.52510000e-04  9.42986820e+00  1.52510000e-04  9.42986655e+00  1.52510000e-04  1.04999979e+01 
 1.52520000e-04  1.05000000e+01  1.52520000e-04  9.42986816e+00  1.52520000e-04  9.42986651e+00  1.52520000e-04  1.04999979e+01 
 1.52530000e-04  1.05000000e+01  1.52530000e-04  9.42986813e+00  1.52530000e-04  9.42986647e+00  1.52530000e-04  1.04999979e+01 
 1.52540000e-04  1.05000000e+01  1.52540000e-04  9.42986809e+00  1.52540000e-04  9.42986644e+00  1.52540000e-04  1.04999979e+01 
 1.52550000e-04  1.05000000e+01  1.52550000e-04  9.42986805e+00  1.52550000e-04  9.42986640e+00  1.52550000e-04  1.04999979e+01 
 1.52560000e-04  1.05000000e+01  1.52560000e-04  9.42986802e+00  1.52560000e-04  9.42986636e+00  1.52560000e-04  1.04999979e+01 
 1.52570000e-04  1.05000000e+01  1.52570000e-04  9.42986798e+00  1.52570000e-04  9.42986633e+00  1.52570000e-04  1.04999979e+01 
 1.52580000e-04  1.05000000e+01  1.52580000e-04  9.42986794e+00  1.52580000e-04  9.42986629e+00  1.52580000e-04  1.04999979e+01 
 1.52590000e-04  1.05000000e+01  1.52590000e-04  9.42986791e+00  1.52590000e-04  9.42986625e+00  1.52590000e-04  1.04999979e+01 
 1.52600000e-04  1.05000000e+01  1.52600000e-04  9.42986787e+00  1.52600000e-04  9.42986622e+00  1.52600000e-04  1.04999979e+01 
 1.52610000e-04  1.05000000e+01  1.52610000e-04  9.42986784e+00  1.52610000e-04  9.42986618e+00  1.52610000e-04  1.04999979e+01 
 1.52620000e-04  1.05000000e+01  1.52620000e-04  9.42986780e+00  1.52620000e-04  9.42986614e+00  1.52620000e-04  1.04999979e+01 
 1.52630000e-04  1.05000000e+01  1.52630000e-04  9.42986776e+00  1.52630000e-04  9.42986611e+00  1.52630000e-04  1.04999979e+01 
 1.52640000e-04  1.05000000e+01  1.52640000e-04  9.42986773e+00  1.52640000e-04  9.42986607e+00  1.52640000e-04  1.04999979e+01 
 1.52650000e-04  1.05000000e+01  1.52650000e-04  9.42986769e+00  1.52650000e-04  9.42986603e+00  1.52650000e-04  1.04999979e+01 
 1.52660000e-04  1.05000000e+01  1.52660000e-04  9.42986765e+00  1.52660000e-04  9.42986600e+00  1.52660000e-04  1.04999979e+01 
 1.52670000e-04  1.05000000e+01  1.52670000e-04  9.42986762e+00  1.52670000e-04  9.42986596e+00  1.52670000e-04  1.04999979e+01 
 1.52680000e-04  1.05000000e+01  1.52680000e-04  9.42986758e+00  1.52680000e-04  9.42986593e+00  1.52680000e-04  1.04999979e+01 
 1.52690000e-04  1.05000000e+01  1.52690000e-04  9.42986755e+00  1.52690000e-04  9.42986589e+00  1.52690000e-04  1.04999979e+01 
 1.52700000e-04  1.05000000e+01  1.52700000e-04  9.42986751e+00  1.52700000e-04  9.42986585e+00  1.52700000e-04  1.04999979e+01 
 1.52710000e-04  1.05000000e+01  1.52710000e-04  9.42986747e+00  1.52710000e-04  9.42986582e+00  1.52710000e-04  1.04999979e+01 
 1.52720000e-04  1.05000000e+01  1.52720000e-04  9.42986744e+00  1.52720000e-04  9.42986578e+00  1.52720000e-04  1.04999979e+01 
 1.52730000e-04  1.05000000e+01  1.52730000e-04  9.42986740e+00  1.52730000e-04  9.42986574e+00  1.52730000e-04  1.04999979e+01 
 1.52740000e-04  1.05000000e+01  1.52740000e-04  9.42986737e+00  1.52740000e-04  9.42986571e+00  1.52740000e-04  1.04999979e+01 
 1.52750000e-04  1.05000000e+01  1.52750000e-04  9.42986733e+00  1.52750000e-04  9.42986567e+00  1.52750000e-04  1.04999979e+01 
 1.52760000e-04  1.05000000e+01  1.52760000e-04  9.42986729e+00  1.52760000e-04  9.42986564e+00  1.52760000e-04  1.04999979e+01 
 1.52770000e-04  1.05000000e+01  1.52770000e-04  9.42986726e+00  1.52770000e-04  9.42986560e+00  1.52770000e-04  1.04999979e+01 
 1.52780000e-04  1.05000000e+01  1.52780000e-04  9.42986722e+00  1.52780000e-04  9.42986556e+00  1.52780000e-04  1.04999979e+01 
 1.52790000e-04  1.05000000e+01  1.52790000e-04  9.42986719e+00  1.52790000e-04  9.42986553e+00  1.52790000e-04  1.04999979e+01 
 1.52800000e-04  1.05000000e+01  1.52800000e-04  9.42986715e+00  1.52800000e-04  9.42986549e+00  1.52800000e-04  1.04999979e+01 
 1.52810000e-04  1.05000000e+01  1.52810000e-04  9.42986712e+00  1.52810000e-04  9.42986546e+00  1.52810000e-04  1.04999979e+01 
 1.52820000e-04  1.05000000e+01  1.52820000e-04  9.42986708e+00  1.52820000e-04  9.42986542e+00  1.52820000e-04  1.04999979e+01 
 1.52830000e-04  1.05000000e+01  1.52830000e-04  9.42986705e+00  1.52830000e-04  9.42986539e+00  1.52830000e-04  1.04999979e+01 
 1.52840000e-04  1.05000000e+01  1.52840000e-04  9.42986701e+00  1.52840000e-04  9.42986535e+00  1.52840000e-04  1.04999979e+01 
 1.52850000e-04  1.05000000e+01  1.52850000e-04  9.42986697e+00  1.52850000e-04  9.42986531e+00  1.52850000e-04  1.04999979e+01 
 1.52860000e-04  1.05000000e+01  1.52860000e-04  9.42986694e+00  1.52860000e-04  9.42986528e+00  1.52860000e-04  1.04999979e+01 
