 2.65386912e-03 -2.53744946e-02  2.65386912e-03  4.52407837e-01 
 2.66386912e-03 -2.53744943e-02  2.66386912e-03  4.52407838e-01 
 2.67386912e-03 -2.53744946e-02  2.67386912e-03  4.52407837e-01 
 2.68386912e-03 -2.53744943e-02  2.68386912e-03  4.52407838e-01 
 2.69386912e-03 -2.53744946e-02  2.69386912e-03  4.52407837e-01 
 2.70386912e-03 -2.53744943e-02  2.70386912e-03  4.52407838e-01 
 2.71386912e-03 -2.53744946e-02  2.71386912e-03  4.52407837e-01 
 2.72386912e-03 -2.53744943e-02  2.72386912e-03  4.52407838e-01 
 2.73386912e-03 -2.53744946e-02  2.73386912e-03  4.52407837e-01 
 2.74386912e-03 -2.53744943e-02  2.74386912e-03  4.52407838e-01 
 2.75386912e-03 -2.53744946e-02  2.75386912e-03  4.52407837e-01 
 2.76386912e-03 -2.53744943e-02  2.76386912e-03  4.52407838e-01 
 2.77386912e-03 -2.53744946e-02  2.77386912e-03  4.52407837e-01 
 2.78386912e-03 -2.53744943e-02  2.78386912e-03  4.52407838e-01 
 2.79386912e-03 -2.53744946e-02  2.79386912e-03  4.52407837e-01 
 2.80386912e-03 -2.53744943e-02  2.80386912e-03  4.52407838e-01 
 2.81386912e-03 -2.53744946e-02  2.81386912e-03  4.52407837e-01 
 2.82386912e-03 -2.53744943e-02  2.82386912e-03  4.52407838e-01 
 2.83386912e-03 -2.53744946e-02  2.83386912e-03  4.52407837e-01 
 2.84386912e-03 -2.53744943e-02  2.84386912e-03  4.52407838e-01 
 2.85386912e-03 -2.53744946e-02  2.85386912e-03  4.52407837e-01 
 2.86386912e-03 -2.53744943e-02  2.86386912e-03  4.52407838e-01 
 2.87386912e-03 -2.53744946e-02  2.87386912e-03  4.52407837e-01 
 2.88386912e-03 -2.53744943e-02  2.88386912e-03  4.52407838e-01 
 2.89386912e-03 -2.53744946e-02  2.89386912e-03  4.52407837e-01 
 2.90386912e-03 -2.53744943e-02  2.90386912e-03  4.52407838e-01 
 2.91386912e-03 -2.53744946e-02  2.91386912e-03  4.52407837e-01 
